function_name,module,implemented,impl_file,tested,test_file
nppiMinEvery_32f_C3IR_Ctx,nppi_statistics_functions.h,yes,src/nppi/nppi_statistics_functions/nppi_minevery.cu,yes,test/unit/nppi/nppi_statistics_functions/test_nppi_minevery_param.cpp
nppiMinEvery_32f_C4IR,nppi_statistics_functions.h,yes,src/nppi/nppi_statistics_functions/nppi_minevery.cu,yes,test/unit/nppi/nppi_statistics_functions/test_nppi_minevery_param.cpp
nppiMinEvery_32f_C4IR_Ctx,nppi_statistics_functions.h,yes,src/nppi/nppi_statistics_functions/nppi_minevery.cu,yes,test/unit/nppi/nppi_statistics_functions/test_nppi_minevery_param.cpp
nppiMinEvery_8u_AC4IR,nppi_statistics_functions.h,no,,no,
nppiMinEvery_8u_AC4IR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinEvery_8u_C1IR,nppi_statistics_functions.h,yes,src/nppi/nppi_statistics_functions/nppi_minevery.cu,yes,test/unit/nppi/nppi_statistics_functions/test_nppi_minevery_param.cpp
nppiMinEvery_8u_C1IR_Ctx,nppi_statistics_functions.h,yes,src/nppi/nppi_statistics_functions/nppi_minevery.cu,yes,test/unit/nppi/nppi_statistics_functions/test_nppi_minevery_param.cpp
nppiMinEvery_8u_C3IR,nppi_statistics_functions.h,yes,src/nppi/nppi_statistics_functions/nppi_minevery.cu,yes,test/unit/nppi/nppi_statistics_functions/test_nppi_minevery_param.cpp
nppiMinEvery_8u_C3IR_Ctx,nppi_statistics_functions.h,yes,src/nppi/nppi_statistics_functions/nppi_minevery.cu,yes,test/unit/nppi/nppi_statistics_functions/test_nppi_minevery_param.cpp
nppiMinEvery_8u_C4IR,nppi_statistics_functions.h,yes,src/nppi/nppi_statistics_functions/nppi_minevery.cu,yes,test/unit/nppi/nppi_statistics_functions/test_nppi_minevery_param.cpp
nppiMinEvery_8u_C4IR_Ctx,nppi_statistics_functions.h,yes,src/nppi/nppi_statistics_functions/nppi_minevery.cu,yes,test/unit/nppi/nppi_statistics_functions/test_nppi_minevery_param.cpp
nppiMinGetBufferHostSize_16s_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16s_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16s_C1R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16s_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16s_C3R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16s_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16s_C4R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16s_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16u_C3R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16u_C4R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_16u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_32f_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_32f_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_32f_C1R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_32f_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_32f_C3R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_32f_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_32f_C4R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_32f_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_8u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_8u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_8u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_8u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_8u_C3R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_8u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_8u_C4R,nppi_statistics_functions.h,no,,no,
nppiMinGetBufferHostSize_8u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16s_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16s_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16s_C1R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16s_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16s_C3R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16s_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16s_C4R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16s_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16u_C3R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16u_C4R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_16u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_32f_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_32f_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_32f_C1R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_32f_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_32f_C3R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_32f_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_32f_C4R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_32f_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_8u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_8u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_8u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_8u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_8u_C3R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_8u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_8u_C4R,nppi_statistics_functions.h,no,,no,
nppiMinIndxGetBufferHostSize_8u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16s_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16s_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16s_C1R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16s_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16s_C3R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16s_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16s_C4R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16s_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16u_C3R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16u_C4R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_16u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_32f_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_32f_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_32f_C1R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_32f_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_32f_C3R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_32f_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_32f_C4R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_32f_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_8u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_8u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_8u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_8u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_8u_C3R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_8u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinIndx_8u_C4R,nppi_statistics_functions.h,no,,no,
nppiMinIndx_8u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16s_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16s_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16s_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16s_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16s_C3R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16s_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16s_C4R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16s_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16u_C3R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16u_C4R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_16u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_32f_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_32f_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_32f_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_32f_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_32f_C3R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_32f_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_32f_C4R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_32f_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_8u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_8u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_8u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_8u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_8u_C3R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_8u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_8u_C4R,nppi_statistics_functions.h,no,,no,
nppiMinMaxGetBufferHostSize_8u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_16u_C1MR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_16u_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_16u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_16u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_16u_C3CMR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_16u_C3CMR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_16u_C3CR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_16u_C3CR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_32f_C1MR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_32f_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_32f_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_32f_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_32f_C3CMR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_32f_C3CMR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_32f_C3CR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_32f_C3CR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8s_C1MR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8s_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8s_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8s_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8s_C3CMR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8s_C3CMR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8s_C3CR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8s_C3CR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8u_C1MR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8u_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8u_C3CMR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8u_C3CMR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8u_C3CR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndxGetBufferHostSize_8u_C3CR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_16u_C1MR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_16u_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_16u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_16u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_16u_C3CMR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_16u_C3CMR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_16u_C3CR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_16u_C3CR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_32f_C1MR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_32f_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_32f_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_32f_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_32f_C3CMR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_32f_C3CMR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_32f_C3CR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_32f_C3CR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8s_C1MR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8s_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8s_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8s_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8s_C3CMR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8s_C3CMR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8s_C3CR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8s_C3CR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8u_C1MR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8u_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8u_C3CMR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8u_C3CMR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8u_C3CR,nppi_statistics_functions.h,no,,no,
nppiMinMaxIndx_8u_C3CR_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_16s_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinMax_16s_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_16s_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMax_16s_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_16s_C3R,nppi_statistics_functions.h,no,,no,
nppiMinMax_16s_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_16s_C4R,nppi_statistics_functions.h,no,,no,
nppiMinMax_16s_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_16u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinMax_16u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_16u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMax_16u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_16u_C3R,nppi_statistics_functions.h,no,,no,
nppiMinMax_16u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_16u_C4R,nppi_statistics_functions.h,no,,no,
nppiMinMax_16u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_32f_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinMax_32f_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_32f_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMax_32f_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_32f_C3R,nppi_statistics_functions.h,no,,no,
nppiMinMax_32f_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_32f_C4R,nppi_statistics_functions.h,no,,no,
nppiMinMax_32f_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_8u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMinMax_8u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_8u_C1R,nppi_statistics_functions.h,no,,no,
nppiMinMax_8u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_8u_C3R,nppi_statistics_functions.h,no,,no,
nppiMinMax_8u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMinMax_8u_C4R,nppi_statistics_functions.h,no,,no,
nppiMinMax_8u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_16s_AC4R,nppi_statistics_functions.h,no,,no,
nppiMin_16s_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_16s_C1R,nppi_statistics_functions.h,no,,no,
nppiMin_16s_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_16s_C3R,nppi_statistics_functions.h,no,,no,
nppiMin_16s_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_16s_C4R,nppi_statistics_functions.h,no,,no,
nppiMin_16s_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_16u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMin_16u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_16u_C1R,nppi_statistics_functions.h,no,,no,
nppiMin_16u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_16u_C3R,nppi_statistics_functions.h,no,,no,
nppiMin_16u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_16u_C4R,nppi_statistics_functions.h,no,,no,
nppiMin_16u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_32f_AC4R,nppi_statistics_functions.h,no,,no,
nppiMin_32f_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_32f_C1R,nppi_statistics_functions.h,no,,no,
nppiMin_32f_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_32f_C3R,nppi_statistics_functions.h,no,,no,
nppiMin_32f_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_32f_C4R,nppi_statistics_functions.h,no,,no,
nppiMin_32f_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_8u_AC4R,nppi_statistics_functions.h,no,,no,
nppiMin_8u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_8u_C1R,nppi_statistics_functions.h,no,,no,
nppiMin_8u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_8u_C3R,nppi_statistics_functions.h,no,,no,
nppiMin_8u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiMin_8u_C4R,nppi_statistics_functions.h,no,,no,
nppiMin_8u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16s_AC4R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16s_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16s_C1R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16s_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16s_C3R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16s_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16s_C4R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16s_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_AC4R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_C1MR,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_C1R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_C3CMR,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_C3CMR_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_C3R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_C4R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_16u_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_AC4R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_C1MR,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_C1R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_C3CMR,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_C3CMR_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_C3R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_C3R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_C4R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_32f_C4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_8s_C1MR,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_8s_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_8s_C3CMR,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_8s_C3CMR_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_8u_AC4R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_8u_AC4R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_8u_C1MR,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_8u_C1MR_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_8u_C1R,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_8u_C1R_Ctx,nppi_statistics_functions.h,no,,no,
nppiNormDiffInfGetBufferHostSize_8u_C3CMR,nppi_statistics_functions.h,no,,no,
