function_name,usage_count,implemented,impl_file,tested,test_file
nppiGradientColorToGray_8u_C3C1R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_gradient_color_to_gray.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_gradient_color_to_gray.cpp
nppiGradientColorToGray_8u_C3C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_gradient_color_to_gray.cpp,no,
nppiHLSToBGR_8u_AC4P4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,no,
nppiHLSToBGR_8u_AC4P4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,no,
nppiHLSToBGR_8u_AP4C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,no,
nppiHLSToBGR_8u_AP4C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,no,
nppiHLSToBGR_8u_AP4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,no,
nppiHLSToBGR_8u_AP4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,no,
nppiHLSToBGR_8u_C3P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,no,
nppiHLSToBGR_8u_C3P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,no,
nppiHLSToBGR_8u_P3C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_hls.cpp
nppiHLSToBGR_8u_P3C3R_Ctx,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_hls.cpp
nppiHLSToBGR_8u_P3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_hls.cpp
nppiHLSToBGR_8u_P3R_Ctx,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_hls.cpp
nppiHLSToRGB_8u_AC4R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_hls.cpp
nppiHLSToRGB_8u_AC4R_Ctx,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_hls.cpp
nppiHLSToRGB_8u_C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_hls.cpp
nppiHLSToRGB_8u_C3R_Ctx,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hls.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_hls.cpp
nppiHSVToRGB_8u_AC4R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hsv.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_hsv.cpp
nppiHSVToRGB_8u_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hsv.cpp,no,
nppiHSVToRGB_8u_C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hsv.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_hsv.cpp
nppiHSVToRGB_8u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_hsv.cpp,no,
nppiLUTPaletteSwap_16u_C3A0C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPaletteSwap_16u_C3A0C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPaletteSwap_8u_C3A0C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPaletteSwap_8u_C3A0C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u24u_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u24u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u32u_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u32u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u8u_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u8u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u_C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_16u_C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u24u_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u24u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u32u_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u32u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u_C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUTPalette_8u_C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_AC4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_AC4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C1IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C1IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C3IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C3IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16s_C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_AC4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_AC4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_C1IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_C1IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_C1R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_lut_missing.cpp
nppiLUT_16u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_C3IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_C3IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_C4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_C4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_16u_C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_AC4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_AC4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C1IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C1IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C3IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C3IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_32f_C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_AC4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_AC4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_C1IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_C1IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_C1R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_lut_missing.cpp
nppiLUT_8u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_C3IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_C3IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_lut_missing.cpp
nppiLUT_8u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_C4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_C4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_8u_C4R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_lut_missing.cpp
nppiLUT_8u_C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_AC4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_AC4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C1IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C1IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C3IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C3IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16s_C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_AC4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_AC4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C1IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C1IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C3IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C3IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_16u_C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_AC4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_AC4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C1IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C1IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C3IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C3IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_32f_C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_AC4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_AC4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C1IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C1IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C3IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C3IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Cubic_8u_C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_AC4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_AC4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C1IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C1IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C3IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C3IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16s_C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_AC4IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_AC4IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_AC4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_C1IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_C1IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_C1R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_C1R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_C3IR,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_C3IR_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiLUT_Linear_16u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
